date,symbol,company_name,sector,year,month,quarter,day_of_week,open,high,low,close,volume,daily_change,daily_change_pct,daily_range
2025-12-12 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Friday,277.9,279.22,276.82,278.28,39532887,0.38,0.14,2.4
2025-12-12 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Friday,229.87,230.08,225.12,226.19,35639118,-3.68,-1.6,4.96
2025-12-12 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Friday,313.7,314.87,305.56,309.29,35940170,-4.41,-1.41,9.31
2025-12-12 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Friday,479.82,482.45,476.34,478.53,21248102,-1.29,-0.27,6.11
2025-12-12 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Friday,448.09,463.01,441.67,458.96,95656749,10.87,2.43,21.34
2025-12-15 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Monday,280.15,280.15,272.84,274.11,50409078,-6.04,-2.16,7.31
2025-12-15 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Monday,227.93,227.93,221.5,222.54,47286085,-5.39,-2.36,6.43
2025-12-15 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Monday,311.315,311.42,304.88,308.22,29151889,-3.09,-0.99,6.54
2025-12-15 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Monday,480.1,480.7205,472.52,474.82,23727694,-5.28,-1.1,8.2
2025-12-15 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Monday,469.44,481.7694,467.66,475.31,114542204,5.87,1.25,14.11
2025-12-16 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Tuesday,272.82,275.5,271.79,274.61,37648628,1.79,0.66,3.71
2025-12-16 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Tuesday,223.035,223.66,221.1304,222.56,39298857,-0.47,-0.21,2.53
2025-12-16 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Tuesday,304.945,310.77,302.59,306.57,30585020,1.62,0.53,8.18
2025-12-16 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Tuesday,471.905,477.89,470.88,476.39,20705560,4.49,0.95,7.01
2025-12-16 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Tuesday,472.21,491.5,465.83,489.88,107608075,17.67,3.74,25.67
2025-12-17 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Wednesday,275.01,276.16,271.64,271.84,50138743,-3.17,-1.15,4.52
2025-12-17 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Wednesday,224.655,225.19,220.99,221.27,44034418,-3.38,-1.5,4.2
2025-12-17 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Wednesday,308.01,308.09,296.12,296.72,43930358,-11.29,-3.67,11.97
2025-12-17 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Wednesday,476.905,480.0,475.0,476.12,24527176,-0.78,-0.16,5.0
2025-12-17 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Wednesday,488.22,495.2799,466.2,467.26,106490405,-20.96,-4.29,29.08
2025-12-18 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Thursday,273.605,273.63,266.95,272.19,51630721,-1.42,-0.52,6.68
2025-12-18 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Thursday,225.705,229.225,224.41,226.76,50272419,1.05,0.47,4.81
2025-12-18 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Thursday,301.72,303.96,299.2308,302.46,33518048,0.74,0.25,4.73
2025-12-18 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Thursday,478.19,489.6,477.89,483.98,28573545,5.79,1.21,11.71
2025-12-18 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Thursday,478.16,490.86,473.12,483.37,95168446,5.21,1.09,17.74
2025-12-19 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Friday,272.145,274.6,269.9,273.67,144632048,1.53,0.56,4.7
2025-12-19 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Friday,226.76,229.125,225.58,227.35,85544374,0.59,0.26,3.54
2025-12-19 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Friday,301.73,307.25,300.97,307.16,59943239,5.43,1.8,6.28
2025-12-19 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Friday,487.36,487.85,482.49,485.92,70836105,-1.44,-0.3,5.36
2025-12-19 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Friday,488.12,490.49,474.72,481.2,103305424,-6.92,-1.42,15.77
2025-12-22 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Monday,272.86,273.88,270.505,270.97,36571827,-1.89,-0.69,3.38
2025-12-22 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Monday,228.61,229.48,226.71,228.43,32261329,-0.18,-0.08,2.77
2025-12-22 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Monday,309.875,310.13,305.3,309.78,26429937,-0.1,-0.03,4.83
2025-12-22 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Monday,486.12,488.73,482.69,484.92,16963019,-1.2,-0.25,6.04
2025-12-22 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Monday,489.88,498.83,485.33,488.73,86916066,-1.15,-0.23,13.5
2025-12-23 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Tuesday,270.84,272.5,269.56,272.36,29641999,1.52,0.56,2.94
2025-12-23 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Tuesday,229.055,232.445,228.73,232.14,29230233,3.08,1.34,3.72
2025-12-23 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Tuesday,309.625,314.94,309.32,314.35,25478670,4.73,1.53,5.62
2025-12-23 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Tuesday,484.98,487.83,484.74,486.85,14683582,1.87,0.39,3.09
2025-12-23 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Tuesday,489.395,491.97,482.84,485.56,58223633,-3.83,-0.78,9.13
2025-12-24 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Wednesday,272.34,275.43,272.195,273.81,17910574,1.47,0.54,3.24
2025-12-24 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Wednesday,232.13,232.95,231.33,232.38,11420543,0.25,0.11,1.62
2025-12-24 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Wednesday,314.77,315.08,311.92,314.09,10097361,-0.68,-0.22,3.16
2025-12-24 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Wednesday,485.68,489.1625,484.83,488.02,5855880,2.34,0.48,4.33
2025-12-24 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Wednesday,488.48,490.9,476.8,485.4,41285429,-3.08,-0.63,14.1
2025-12-26 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Friday,274.16,275.37,272.86,273.4,21521802,-0.76,-0.28,2.51
2025-12-26 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Friday,232.035,232.99,231.18,232.52,15994726,0.49,0.21,1.81
2025-12-26 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Friday,314.48,315.085,312.275,313.51,10899017,-0.97,-0.31,2.81
2025-12-26 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Friday,486.705,488.12,485.96,487.71,8842175,1.0,0.21,2.16
2025-12-26 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Friday,485.23,489.09,473.82,475.19,58780659,-10.04,-2.07,15.27
2025-12-29 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Monday,272.69,274.36,272.35,273.76,23715213,1.07,0.39,2.01
2025-12-29 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Monday,231.94,232.6,230.77,232.07,19797909,0.13,0.06,1.83
2025-12-29 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Monday,311.365,314.02,310.62,313.56,19621777,2.19,0.7,3.4
2025-12-29 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Monday,484.855,488.35,484.18,487.1,10893408,2.25,0.46,4.17
2025-12-29 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Monday,469.0,469.4,459.0,459.64,66263033,-9.36,-2.0,10.4
2025-12-30 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Tuesday,272.81,274.08,272.28,273.08,22139617,0.27,0.1,1.8
2025-12-30 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Tuesday,231.205,232.77,230.2,232.53,21910453,1.32,0.57,2.57
2025-12-30 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Tuesday,312.5,316.95,312.46,313.85,17380888,1.35,0.43,4.49
2025-12-30 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Tuesday,485.93,489.68,485.5,487.48,13944512,1.55,0.32,4.18
2025-12-30 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Tuesday,461.09,463.12,453.83,454.43,59238464,-6.66,-1.44,9.29
2025-12-31 00:00:00,AAPL,Apple Inc,Technology,2025,12,4,Wednesday,273.06,273.68,271.75,271.86,27293639,-1.2,-0.44,1.93
2025-12-31 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2025,12,4,Wednesday,232.905,232.99,230.12,230.82,24383749,-2.09,-0.9,2.87
2025-12-31 00:00:00,GOOGL,Alphabet Inc,Communication Services,2025,12,4,Wednesday,312.845,314.58,311.44,313.0,16377689,0.15,0.05,3.14
2025-12-31 00:00:00,MSFT,Microsoft Corporation,Technology,2025,12,4,Wednesday,487.84,488.14,483.3,483.62,15601554,-4.22,-0.87,4.84
2025-12-31 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2025,12,4,Wednesday,456.1,456.55,449.3,449.72,49077961,-6.38,-1.4,7.25
2026-01-02 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Friday,272.255,277.84,269.0,271.01,37838054,-1.25,-0.46,8.84
2026-01-02 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Friday,231.34,235.458,224.7,226.5,51456229,-4.84,-2.09,10.76
2026-01-02 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Friday,316.9,322.5,310.33,315.15,32009385,-1.75,-0.55,12.17
2026-01-02 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Friday,484.385,484.66,470.16,472.94,25571567,-11.44,-2.36,14.5
2026-01-02 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Friday,457.8,458.34,435.3,438.07,85535406,-19.73,-4.31,23.04
2026-01-05 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Monday,270.64,271.51,266.14,267.26,45647190,-3.38,-1.25,5.37
2026-01-05 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Monday,228.84,234.0,227.18,233.06,49733348,4.22,1.84,6.82
2026-01-05 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Monday,317.655,319.015,314.63,316.54,30195597,-1.11,-0.35,4.38
2026-01-05 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Monday,474.055,476.07,469.5,472.85,25250260,-1.2,-0.25,6.57
2026-01-05 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Monday,447.99,457.5499,444.57,451.67,67940839,3.68,0.82,12.98
2026-01-06 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Tuesday,267.0,267.55,262.12,262.36,52352090,-4.64,-1.74,5.43
2026-01-06 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Tuesday,232.1,243.18,232.07,240.93,53764677,8.83,3.8,11.11
2026-01-06 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Tuesday,316.4,320.94,311.78,314.34,31212101,-2.06,-0.65,9.16
2026-01-06 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Tuesday,473.8,478.7367,469.75,478.51,23037665,4.71,0.99,8.99
2026-01-06 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Tuesday,446.38,448.25,428.78,432.96,89093758,-13.42,-3.01,19.47
2026-01-07 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Wednesday,263.2,263.68,259.81,260.33,48309804,-2.87,-1.09,3.87
2026-01-07 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Wednesday,239.61,245.29,239.52,241.56,42236531,1.95,0.81,5.77
2026-01-07 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Wednesday,314.36,326.15,314.19,321.98,35104425,7.62,2.42,11.96
2026-01-07 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Wednesday,479.755,489.7,477.95,483.47,25564196,3.72,0.78,11.75
2026-01-07 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Wednesday,435.9,438.37,431.29,431.41,59828790,-4.49,-1.03,7.08
2026-01-08 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Thursday,257.02,259.29,255.7,259.04,50419337,2.02,0.79,3.59
2026-01-08 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Thursday,243.06,246.41,241.88,246.29,39509844,3.23,1.33,4.53
2026-01-08 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Thursday,328.965,330.3196,321.5,325.44,31896101,-3.52,-1.07,8.82
2026-01-08 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Thursday,481.24,482.66,475.86,478.11,18162616,-3.13,-0.65,6.8
2026-01-08 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Thursday,427.89,436.89,424.365,435.8,57041094,7.91,1.85,12.52
2026-01-09 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Friday,259.075,260.21,256.22,259.37,39996967,0.3,0.12,3.99
2026-01-09 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Friday,244.568,247.86,242.24,247.38,34559961,2.81,1.15,5.62
2026-01-09 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Friday,327.09,330.83,325.8,328.57,26214166,1.48,0.45,5.03
2026-01-09 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Friday,474.06,479.82,472.2001,479.28,18491036,5.22,1.1,7.62
2026-01-09 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Friday,435.945,449.05,430.39,445.01,67331456,9.06,2.08,18.66
2026-01-12 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Monday,259.16,261.3,256.8,260.25,45263767,1.09,0.42,4.5
2026-01-12 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Monday,246.73,248.94,245.96,246.47,35867770,-0.26,-0.11,2.98
2026-01-12 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Monday,325.8,334.04,325.0,331.86,33923928,6.06,1.86,9.04
2026-01-12 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Monday,476.67,480.99,475.6803,477.18,23519895,0.51,0.11,5.31
2026-01-12 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Monday,441.225,454.3,438.0,448.96,61649627,7.73,1.75,16.3
2026-01-13 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Tuesday,258.72,261.81,258.39,261.05,45730847,2.33,0.9,3.42
2026-01-13 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Tuesday,246.53,247.66,240.25,242.6,38371778,-3.93,-1.59,7.41
2026-01-13 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Tuesday,334.95,340.49,333.62,335.97,33517607,1.02,0.3,6.87
2026-01-13 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Tuesday,474.675,475.7799,465.95,470.67,28545800,-4.0,-0.84,9.83
2026-01-13 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Tuesday,450.2,451.81,443.95,447.2,53719214,-3.0,-0.67,7.86
2026-01-14 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Wednesday,259.49,261.82,256.71,259.96,40019421,0.47,0.18,5.11
2026-01-14 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Wednesday,241.15,241.28,236.22,236.65,41410578,-4.5,-1.87,5.06
2026-01-14 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Wednesday,335.06,336.52,330.48,335.84,28525571,0.78,0.23,6.04
2026-01-14 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Wednesday,466.46,468.2,457.17,459.38,28184302,-7.08,-1.52,11.03
2026-01-14 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Wednesday,442.81,443.91,434.22,439.2,57259500,-3.61,-0.82,9.69
2026-01-15 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Thursday,260.65,261.04,257.05,258.21,39388564,-2.44,-0.94,3.99
2026-01-15 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Thursday,239.31,240.65,236.63,238.18,43003571,-1.13,-0.47,4.02
2026-01-15 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Thursday,337.65,337.69,330.74,332.78,28442406,-4.87,-1.44,6.95
2026-01-15 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Thursday,464.12,464.25,455.9,456.66,23225839,-7.46,-1.61,8.35
2026-01-15 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Thursday,441.125,445.36,437.65,438.57,49465813,-2.56,-0.58,7.71
2026-01-16 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Friday,257.9,258.9,254.93,255.53,72142773,-2.37,-0.92,3.97
2026-01-16 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Friday,239.085,239.57,236.41,239.12,45888283,0.03,0.01,3.16
2026-01-16 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Friday,334.41,334.65,327.7,330.0,40341637,-4.41,-1.32,6.95
2026-01-16 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Friday,457.83,463.19,456.48,459.86,34246650,2.03,0.44,6.71
2026-01-16 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Friday,439.5,447.25,435.2601,437.5,60220551,-2.0,-0.46,11.99
2026-01-20 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Tuesday,252.73,254.79,243.42,246.7,77280987,-6.03,-2.39,11.37
2026-01-20 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Tuesday,233.76,235.09,229.34,231.0,46959464,-2.76,-1.18,5.75
2026-01-20 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Tuesday,320.87,327.73,320.43,322.0,34808916,1.13,0.35,7.3
2026-01-20 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Tuesday,451.215,456.8,449.28,454.52,25973898,3.31,0.73,7.52
2026-01-20 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Tuesday,429.36,430.725,417.44,419.25,62208186,-10.11,-2.35,13.29
2026-01-21 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Wednesday,248.7,251.56,245.18,247.65,54641725,-1.05,-0.42,6.38
2026-01-21 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Wednesday,231.085,232.3,226.88,231.31,47276090,0.22,0.1,5.42
2026-01-21 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Wednesday,320.92,332.4799,319.3518,328.38,35386603,7.46,2.32,13.13
2026-01-21 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Wednesday,452.595,452.69,438.68,444.11,37980510,-8.49,-1.88,14.01
2026-01-21 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Wednesday,421.66,438.2,419.6201,431.44,68123987,9.78,2.32,18.58
2026-01-22 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Thursday,249.2,251.0,248.15,248.35,39708340,-0.85,-0.34,2.85
2026-01-22 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Thursday,234.05,235.72,230.9,234.34,31913325,0.29,0.12,4.82
2026-01-22 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Thursday,334.45,335.15,328.75,330.54,26253640,-3.91,-1.17,6.4
2026-01-22 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Thursday,447.62,452.84,444.7,451.14,25349378,3.52,0.79,8.14
2026-01-22 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Thursday,435.16,449.5,432.63,449.36,71546729,14.2,3.26,16.87
2026-01-23 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Friday,247.32,249.41,244.68,248.04,41688982,0.72,0.29,4.73
2026-01-23 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Friday,234.955,240.45,234.57,239.16,33778478,4.2,1.79,5.88
2026-01-23 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Friday,332.485,333.6889,327.45,327.93,27279974,-4.56,-1.37,6.24
2026-01-23 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Friday,451.87,471.1,450.53,465.95,38000159,14.08,3.12,20.57
2026-01-23 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Friday,447.425,452.43,444.04,449.06,56771364,1.63,0.36,8.39
2026-01-26 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Monday,251.48,256.56,249.8,255.41,55969234,3.93,1.56,6.76
2026-01-26 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Monday,239.98,240.95,237.54,238.42,32825530,-1.56,-0.65,3.41
2026-01-26 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Monday,327.805,335.84,327.0,333.26,26042120,5.45,1.66,8.84
2026-01-26 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Monday,465.305,474.25,462.0,470.28,29291235,4.97,1.07,12.25
2026-01-26 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Monday,445.0,445.04,434.28,435.2,49397415,-9.8,-2.2,10.76
2026-01-27 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Tuesday,259.17,261.95,258.21,258.27,48787855,-0.9,-0.35,3.74
2026-01-27 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Tuesday,239.685,244.88,238.08,244.68,37815946,5.0,2.09,6.8
2026-01-27 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Tuesday,335.365,337.91,333.48,334.55,19722250,-0.81,-0.24,4.43
2026-01-27 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Tuesday,473.7,482.87,473.16,480.58,29088664,6.88,1.45,9.71
2026-01-27 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Tuesday,437.41,437.52,430.69,430.9,37321502,-6.51,-1.49,6.83
2026-01-28 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Wednesday,257.65,258.855,254.51,256.44,41287971,-1.21,-0.47,4.35
2026-01-28 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Wednesday,246.365,247.775,241.53,243.01,40882657,-3.36,-1.36,6.25
2026-01-28 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Wednesday,336.06,337.535,331.94,336.01,27434434,-0.05,-0.01,5.6
2026-01-28 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Wednesday,483.21,483.74,478.0,481.63,36875403,-1.58,-0.33,5.74
2026-01-28 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Wednesday,431.91,438.26,430.1,431.46,54857403,-0.45,-0.1,8.16
2026-01-29 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Thursday,258.0,259.65,254.41,258.28,67253009,0.28,0.11,5.24
2026-01-29 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Thursday,242.82,243.0,236.742,241.73,47229643,-1.09,-0.45,6.26
2026-01-29 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Thursday,340.3,342.29,326.54,338.25,39785612,-2.05,-0.6,15.75
2026-01-29 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Thursday,439.99,442.5,421.02,433.5,128855323,-6.49,-1.48,21.48
2026-01-29 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Thursday,437.8,440.2299,414.62,416.56,81686127,-21.24,-4.85,25.61
2026-01-30 00:00:00,AAPL,Apple Inc,Technology,2026,1,1,Friday,255.165,261.8999,252.18,259.48,92443408,4.32,1.69,9.72
2026-01-30 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,1,1,Friday,239.89,243.315,237.64,239.3,46585024,-0.59,-0.25,5.68
2026-01-30 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,1,1,Friday,340.0,340.0,332.285,338.0,31023954,-2.0,-0.59,7.71
2026-01-30 00:00:00,MSFT,Microsoft Corporation,Technology,2026,1,1,Friday,439.17,439.6,426.45,430.29,58566819,-8.88,-2.02,13.15
2026-01-30 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,1,1,Friday,425.35,439.88,422.7,430.41,82626066,5.06,1.19,17.18
2026-02-02 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Monday,260.03,270.49,259.205,270.01,73913425,9.98,3.84,11.29
2026-02-02 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Monday,238.31,245.6299,238.17,242.96,37546102,4.65,1.95,7.46
