date,symbol,company_name,sector,year,month,quarter,day_of_week,open,high,low,close,volume,daily_change,daily_change_pct,daily_range
2026-02-02 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Monday,336.22,344.83,335.63,343.69,32006052,7.47,2.22,9.2
2026-02-02 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Monday,430.235,430.736,422.25,423.37,42219858,-6.87,-1.6,8.49
2026-02-02 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Monday,421.29,427.15,414.5,421.81,58739455,0.52,0.12,12.65
2026-02-03 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Tuesday,269.2,271.875,267.61,269.48,63799388,0.28,0.1,4.26
2026-02-03 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Tuesday,244.975,246.35,235.45,238.62,50478573,-6.35,-2.59,10.9
2026-02-03 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Tuesday,347.34,349.0,337.4745,339.71,35930599,-7.63,-2.2,11.53
2026-02-03 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Tuesday,422.01,422.05,408.56,411.21,60076532,-10.8,-2.56,13.49
2026-02-03 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Tuesday,424.27,428.56,413.6901,421.96,56269638,-2.31,-0.54,14.87
2026-02-04 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Wednesday,272.285,278.95,272.285,276.49,90545710,4.2,1.54,6.66
2026-02-04 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Wednesday,238.86,238.86,231.82,232.99,51299947,-5.87,-2.46,7.04
2026-02-04 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Wednesday,342.96,343.31,328.52,333.04,70618398,-9.92,-2.89,14.79
2026-02-04 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Wednesday,411.0,419.8,409.24,414.19,45012374,3.19,0.78,10.56
2026-02-04 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Wednesday,420.46,423.9,399.18,406.01,74606873,-14.45,-3.44,24.72
2026-02-05 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Thursday,278.13,279.5,273.23,275.91,52977441,-2.22,-0.8,6.27
2026-02-05 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Thursday,224.91,226.31,220.38,222.69,103509230,-2.22,-0.99,5.93
2026-02-05 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Thursday,312.22,332.69,306.46,331.25,88205849,19.03,6.1,26.23
2026-02-05 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Thursday,407.44,408.3,392.32,393.67,66289247,-13.77,-3.38,15.98
2026-02-05 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Thursday,397.015,402.1,387.5309,397.21,72819838,0.19,0.05,14.57
2026-02-06 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Friday,277.12,280.905,276.925,278.12,50453414,1.0,0.36,3.98
2026-02-06 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Friday,202.7,211.44,200.31,210.32,179210851,7.62,3.76,11.13
2026-02-06 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Friday,327.18,330.38,319.92,322.86,56380484,-4.32,-1.32,10.46
2026-02-06 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Friday,399.165,401.79,392.92,401.14,53515311,1.97,0.49,8.87
2026-02-06 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Friday,400.87,414.55,397.751,411.11,62677144,10.24,2.55,16.8
2026-02-09 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Monday,277.905,278.2,271.7,274.62,44623396,-3.28,-1.18,6.5
2026-02-09 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Monday,208.97,212.81,203.35,208.72,91178443,-0.25,-0.12,9.46
2026-02-09 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Monday,320.93,327.7,317.26,324.32,39640055,3.39,1.06,10.44
2026-02-09 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Monday,404.85,414.89,400.87,413.6,45480526,8.75,2.16,14.02
2026-02-09 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Monday,409.905,421.25,407.29,417.32,54484258,7.42,1.81,13.96
2026-02-10 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Tuesday,274.885,275.37,272.94,273.68,34376898,-1.2,-0.44,2.43
2026-02-10 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Tuesday,208.795,212.6499,206.411,206.96,67175031,-1.83,-0.88,6.24
2026-02-10 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Tuesday,320.97,321.67,314.61,318.58,39170012,-2.39,-0.74,7.06
2026-02-10 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Tuesday,419.62,423.68,412.7,413.27,44857850,-6.35,-1.51,10.98
2026-02-10 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Tuesday,418.08,427.25,417.0,425.21,64450233,7.13,1.71,10.25
2026-02-11 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Wednesday,274.695,280.18,274.45,275.5,51931283,0.81,0.29,5.73
2026-02-11 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Wednesday,208.06,208.57,202.49,204.08,65545455,-3.98,-1.91,6.08
2026-02-11 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Wednesday,318.97,321.06,309.66,310.96,45406405,-8.01,-2.51,11.4
2026-02-11 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Wednesday,416.175,416.46,401.01,404.37,42491012,-11.81,-2.84,15.45
2026-02-11 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Wednesday,427.955,436.35,420.03,428.27,57361989,0.31,0.07,16.32
2026-02-12 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Thursday,275.59,275.72,260.18,261.73,81077229,-13.86,-5.03,15.54
2026-02-12 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Thursday,203.96,203.96,197.56,199.6,83975393,-4.36,-2.14,6.4
2026-02-12 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Thursday,312.09,316.24,307.2,309.0,47761288,-3.09,-0.99,9.04
2026-02-12 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Thursday,405.0,406.2,398.01,401.84,40802362,-3.16,-0.78,8.19
2026-02-12 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Thursday,430.3,436.23,414.0,417.07,61933359,-13.23,-3.07,22.23
2026-02-13 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Friday,262.01,262.23,255.45,255.78,56290673,-6.23,-2.38,6.78
2026-02-13 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Friday,198.88,201.16,197.275,198.79,66321593,-0.09,-0.05,3.88
2026-02-13 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Friday,307.725,308.63,303.71,305.72,38499701,-2.0,-0.65,4.92
2026-02-13 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Friday,404.45,405.54,398.05,401.32,34091553,-3.13,-0.77,7.49
2026-02-13 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Friday,414.305,424.06,410.88,417.44,51434147,3.13,0.76,13.18
2026-02-17 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Tuesday,258.05,266.29,255.54,263.88,58469094,5.83,2.26,10.75
2026-02-17 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Tuesday,198.125,201.7362,196.0,201.15,69879200,3.03,1.53,5.74
2026-02-17 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Tuesday,300.04,304.435,296.25,302.02,39247556,1.98,0.66,8.19
2026-02-17 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Tuesday,399.22,400.52,394.525,396.86,32078794,-2.36,-0.59,6.0
2026-02-17 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Tuesday,412.36,413.72,400.51,410.63,59678789,-1.73,-0.42,13.21
2026-02-18 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Wednesday,263.6,266.82,262.45,264.35,34203337,0.75,0.28,4.37
2026-02-18 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Wednesday,202.07,206.86,201.51,204.79,51003299,2.72,1.35,5.35
2026-02-18 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Wednesday,302.09,305.38,301.25,303.33,28482075,1.24,0.41,4.13
2026-02-18 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Wednesday,398.13,402.56,396.32,399.6,23223417,1.47,0.37,6.24
2026-02-18 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Wednesday,411.11,416.9,409.58,411.32,45921402,0.21,0.05,7.32
2026-02-19 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Thursday,262.6,264.48,260.05,260.58,30845294,-2.02,-0.77,4.43
2026-02-19 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Thursday,203.8,205.6396,202.81,204.86,35669611,1.06,0.52,2.83
2026-02-19 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Thursday,301.82,305.47,300.04,302.85,25834395,1.03,0.34,5.43
2026-02-19 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Thursday,400.69,404.43,396.67,398.46,28234001,-2.23,-0.56,7.76
2026-02-19 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Thursday,407.25,415.2499,404.11,411.71,51019638,4.46,1.1,11.14
2026-02-20 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Friday,258.97,264.75,258.16,264.58,42070499,5.61,2.17,6.59
2026-02-20 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Friday,204.76,211.17,203.75,210.11,65881611,5.35,2.61,7.42
2026-02-20 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Friday,304.32,316.5,303.9,314.98,53210820,10.66,3.5,12.6
2026-02-20 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Friday,396.11,400.1159,395.16,397.23,34015249,1.12,0.28,4.96
2026-02-20 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Friday,408.3,414.7,405.5,411.82,57912225,3.52,0.86,9.2
2026-02-23 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Monday,263.49,269.43,263.381,266.18,37308155,2.69,1.02,6.05
2026-02-23 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Monday,208.095,208.43,203.11,205.27,53581508,-2.82,-1.36,5.32
2026-02-23 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Monday,319.045,319.515,309.865,311.49,31422974,-7.56,-2.37,9.65
2026-02-23 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Monday,395.0,395.36,383.1,384.47,43238273,-10.53,-2.67,12.26
2026-02-23 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Monday,407.285,407.7,394.04,399.83,69680026,-7.46,-1.83,13.66
2026-02-24 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Tuesday,267.86,274.89,267.71,272.14,47014619,4.28,1.6,7.18
2026-02-24 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Tuesday,205.47,210.36,203.25,208.56,41137162,3.09,1.5,7.11
2026-02-24 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Tuesday,310.515,312.27,305.93,310.9,25615646,0.38,0.12,6.34
2026-02-24 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Tuesday,384.14,389.36,381.71,389.0,33884653,4.86,1.27,7.65
2026-02-24 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Tuesday,399.5,410.82,397.64,409.38,58579482,9.88,2.47,13.18
2026-02-25 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Wednesday,271.78,274.94,271.05,274.23,33714342,2.45,0.9,3.89
2026-02-25 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Wednesday,210.46,211.59,208.93,210.64,41346376,0.18,0.09,2.66
2026-02-25 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Wednesday,312.06,313.64,309.44,312.9,29963621,0.84,0.27,4.2
2026-02-25 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Wednesday,390.525,401.47,390.16,400.6,43625483,10.08,2.58,11.31
2026-02-25 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Wednesday,412.15,420.34,412.15,417.4,54809704,5.25,1.27,8.19
2026-02-26 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Thursday,274.945,276.11,270.795,272.95,32345114,-2.0,-0.73,5.31
2026-02-26 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Thursday,210.73,211.05,205.345,207.92,47756765,-2.81,-1.33,5.71
2026-02-26 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Thursday,312.64,313.14,302.345,307.38,36431231,-5.26,-1.68,10.79
2026-02-26 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Thursday,404.71,407.49,398.74,401.72,34405869,-2.99,-0.74,8.75
2026-02-26 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Thursday,414.42,416.81,403.66,408.58,53602497,-5.84,-1.41,13.15
2026-02-27 00:00:00,AAPL,Apple Inc,Technology,2026,2,1,Friday,272.81,272.81,262.89,264.18,72366505,-8.63,-3.16,9.92
2026-02-27 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,2,1,Friday,206.83,210.33,205.2,210.0,57422777,3.17,1.53,5.13
2026-02-27 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,2,1,Friday,304.135,312.37,303.8,311.76,44640640,7.62,2.51,8.57
2026-02-27 00:00:00,MSFT,Microsoft Corporation,Technology,2026,2,1,Friday,390.88,396.82,389.88,392.74,51367196,1.86,0.48,6.94
2026-02-27 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,2,1,Friday,402.94,407.12,398.11,402.51,56890097,-0.43,-0.11,9.01
2026-03-02 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Monday,262.41,266.53,260.2,264.72,41827946,2.31,0.88,6.33
2026-03-02 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Monday,204.55,209.73,203.46,208.39,46001010,3.84,1.88,6.27
2026-03-02 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Monday,303.225,308.49,301.3,306.52,34790203,3.29,1.09,7.19
2026-03-02 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Monday,392.855,401.19,390.63,398.55,35474907,5.69,1.45,10.56
2026-03-02 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Monday,390.6,404.54,388.25,403.32,55088338,12.72,3.26,16.29
2026-03-03 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Tuesday,263.48,265.56,260.13,263.75,38568921,0.27,0.1,5.43
2026-03-03 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Tuesday,203.1,209.178,202.48,208.73,43184918,5.63,2.77,6.7
2026-03-03 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Tuesday,298.59,303.94,296.71,303.58,35496961,4.99,1.67,7.23
2026-03-03 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Tuesday,393.14,406.7,392.67,403.93,38199209,10.79,2.74,14.03
2026-03-03 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Tuesday,395.09,396.34,385.39,392.43,62617298,-2.66,-0.67,10.95
2026-03-04 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Wednesday,264.65,266.15,261.42,262.52,39803119,-2.13,-0.8,4.73
2026-03-04 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Wednesday,210.47,217.54,210.15,216.82,54731101,6.35,3.02,7.39
2026-03-04 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Wednesday,302.89,305.47,300.75,303.13,29536190,0.24,0.08,4.72
2026-03-04 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Wednesday,401.265,411.0326,400.31,405.2,35807990,3.94,0.98,10.72
2026-03-04 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Wednesday,397.845,408.33,394.58,405.94,68305513,8.09,2.03,13.75
2026-03-05 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Thursday,260.79,261.555,257.25,260.29,49658626,-0.5,-0.19,4.31
2026-03-05 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Thursday,215.98,220.47,215.59,218.94,60943447,2.96,1.37,4.88
2026-03-05 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Thursday,303.035,303.3,297.99,300.88,35752321,-2.16,-0.71,5.31
2026-03-05 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Thursday,404.42,411.61,404.4,410.68,39001315,6.26,1.55,7.21
2026-03-05 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Thursday,401.57,408.62,399.42,405.55,51925898,3.98,0.99,9.2
2026-03-06 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Friday,258.63,258.77,254.37,257.46,41120042,-1.17,-0.45,4.4
2026-03-06 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Friday,214.99,217.32,212.53,213.21,51152716,-1.78,-0.83,4.79
2026-03-06 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Friday,296.09,300.53,295.18,298.52,25576916,2.43,0.82,5.35
2026-03-06 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Friday,409.2,413.05,408.5101,408.96,31123859,-0.24,-0.06,4.54
2026-03-06 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Friday,398.09,402.35,394.21,396.73,64054561,-1.36,-0.34,8.14
2026-03-09 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Monday,255.69,261.15,253.6805,259.88,38218533,4.19,1.64,7.47
2026-03-09 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Monday,210.45,213.82,207.11,213.49,54642926,3.04,1.44,6.71
2026-03-09 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Monday,294.36,306.8,294.08,306.36,29312149,12.0,4.08,12.72
2026-03-09 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Monday,404.915,410.21,403.5,409.41,30131854,4.5,1.11,6.71
2026-03-09 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Monday,390.05,401.59,381.4,398.68,67018911,8.63,2.21,20.19
2026-03-10 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Tuesday,257.645,262.48,256.95,260.83,30590765,3.19,1.24,5.53
2026-03-10 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Tuesday,214.19,215.65,212.43,214.33,35678834,0.14,0.07,3.22
2026-03-10 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Tuesday,306.17,309.51,305.5704,307.04,23239684,0.87,0.28,3.94
2026-03-10 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Tuesday,410.03,410.2,402.93,405.76,31706375,-4.27,-1.04,7.27
2026-03-10 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Tuesday,402.22,406.59,398.19,399.235,59258743,-2.99,-0.74,8.4
2026-03-11 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Wednesday,261.09,262.13,259.55,260.81,26218927,-0.28,-0.11,2.58
2026-03-11 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Wednesday,215.705,217.0,211.35,212.65,34199303,-3.06,-1.42,5.65
2026-03-11 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Wednesday,306.75,311.42,305.92,308.7,24125714,1.95,0.64,5.5
2026-03-11 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Wednesday,405.57,409.01,401.59,404.88,25512139,-0.69,-0.17,7.42
2026-03-11 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Wednesday,402.28,416.3799,402.15,407.82,62559930,5.54,1.38,14.23
2026-03-12 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Thursday,258.66,258.95,254.18,255.76,40794020,-2.9,-1.12,4.77
2026-03-12 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Thursday,210.39,211.71,208.15,209.53,44349501,-0.86,-0.41,3.56
2026-03-12 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Thursday,306.82,308.94,301.03,303.55,24928347,-3.27,-1.07,7.91
2026-03-12 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Thursday,404.63,406.12,401.71,401.86,27263886,-2.77,-0.68,4.41
2026-03-12 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Thursday,405.175,406.5,394.65,395.01,60973793,-10.17,-2.51,11.85
2026-03-13 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Friday,255.48,256.33,249.52,250.12,36929988,-5.36,-2.1,6.81
2026-03-13 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Friday,209.605,210.56,206.22,207.67,35662137,-1.94,-0.93,4.34
2026-03-13 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Friday,307.01,307.69,300.44,302.28,23693092,-4.73,-1.54,7.25
2026-03-13 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Friday,401.0,404.8,394.25,395.55,26848000,-5.45,-1.36,10.55
2026-03-13 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Friday,399.165,400.2,389.95,391.2,58504091,-7.97,-2.0,10.25
2026-03-16 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Monday,252.105,253.885,249.88,252.82,32074209,0.72,0.29,4.0
2026-03-16 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Monday,208.35,212.724,207.445,211.74,42209316,3.39,1.63,5.28
2026-03-16 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Monday,304.35,306.4886,303.0201,305.56,23519709,1.21,0.4,3.47
2026-03-16 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Monday,398.07,400.63,394.79,399.95,27733721,1.88,0.47,5.84
2026-03-16 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Monday,396.22,403.73,394.42,395.56,58068343,-0.66,-0.17,9.31
2026-03-17 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Tuesday,252.955,255.13,252.18,254.23,32361607,1.27,0.5,2.95
2026-03-17 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Tuesday,212.82,215.7,212.43,215.2,44969943,2.38,1.12,3.27
2026-03-17 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Tuesday,305.86,311.42,305.5,310.92,21955171,5.06,1.65,5.92
2026-03-17 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Tuesday,400.27,404.4,397.745,399.41,26228279,-0.86,-0.21,6.65
2026-03-17 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Tuesday,395.69,400.12,393.0,399.27,46890467,3.58,0.9,7.12
2026-03-18 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Wednesday,252.625,254.94,249.0,249.94,35757874,-2.69,-1.06,5.94
2026-03-18 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Wednesday,213.925,215.1401,208.825,209.87,37846642,-4.06,-1.9,6.32
2026-03-18 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Wednesday,309.27,312.47,306.932,307.69,20009815,-1.58,-0.51,5.54
2026-03-18 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Wednesday,397.125,398.0,391.0,391.79,25908484,-5.33,-1.34,7.0
2026-03-18 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Wednesday,399.0,403.065,392.31,392.78,50853149,-6.22,-1.56,10.75
2026-03-19 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Thursday,249.4,251.83,247.3,248.96,34864082,-0.44,-0.18,4.53
2026-03-19 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Thursday,207.06,209.12,206.05,208.76,36440622,1.7,0.82,3.07
2026-03-19 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Thursday,304.005,308.06,302.35,307.13,25075831,3.12,1.03,5.71
2026-03-19 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Thursday,390.1,392.49,387.06,389.02,25138772,-1.08,-0.28,5.43
2026-03-19 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Thursday,387.27,387.27,378.73,380.3,67078259,-6.97,-1.8,8.54
2026-03-20 00:00:00,AAPL,Apple Inc,Technology,2026,3,1,Friday,247.975,249.1999,246.0,247.99,88331081,0.02,0.01,3.2
2026-03-20 00:00:00,AMZN,Amazon Inc,Consumer Discretionary,2026,3,1,Friday,207.4,207.54,204.316,205.37,63694603,-2.03,-0.98,3.22
2026-03-20 00:00:00,GOOGL,Alphabet Inc,Communication Services,2026,3,1,Friday,305.46,306.0,298.27,301.0,44364079,-4.46,-1.46,7.73
2026-03-20 00:00:00,MSFT,Microsoft Corporation,Technology,2026,3,1,Friday,386.79,387.0,380.12,381.87,50853154,-4.92,-1.27,6.88
2026-03-20 00:00:00,TSLA,Tesla Inc,Consumer Discretionary,2026,3,1,Friday,379.85,379.89,364.4601,367.96,78628603,-11.89,-3.13,15.43
